"year","month","date_of_month","day_of_week","births","weekend"
2005,"August",22,"Monday",12487,FALSE
2005,"August",23,"Tuesday",13739,FALSE
2005,"August",24,"Wednesday",13569,FALSE
2005,"August",25,"Thursday",13824,FALSE
2005,"August",26,"Friday",13327,FALSE
2005,"August",27,"Saturday",8952,TRUE
2005,"August",28,"Sunday",7743,TRUE
2005,"August",29,"Monday",12711,FALSE
2005,"August",30,"Tuesday",13933,FALSE
2005,"August",31,"Wednesday",13898,FALSE
2005,"September",1,"Thursday",14160,FALSE
2005,"September",2,"Friday",13904,FALSE
2005,"September",3,"Saturday",9128,TRUE
2005,"September",4,"Sunday",7931,TRUE
2005,"September",5,"Monday",8116,FALSE
2005,"September",6,"Tuesday",13124,FALSE
2005,"September",7,"Wednesday",14744,FALSE
2005,"September",8,"Thursday",14740,FALSE
2005,"September",9,"Friday",14505,FALSE
2005,"September",10,"Saturday",9565,TRUE
2005,"September",11,"Sunday",8041,TRUE
2005,"September",12,"Monday",13189,FALSE
2005,"September",13,"Tuesday",13951,FALSE
2005,"September",14,"Wednesday",14160,FALSE
2005,"September",15,"Thursday",14263,FALSE
2005,"September",16,"Friday",14189,FALSE
2005,"September",17,"Saturday",9459,TRUE
2005,"September",18,"Sunday",8262,TRUE
2005,"September",19,"Monday",13460,FALSE
2005,"September",20,"Tuesday",14590,FALSE
2005,"September",21,"Wednesday",14203,FALSE
2005,"September",22,"Thursday",13973,FALSE
2005,"September",23,"Friday",13776,FALSE
2005,"September",24,"Saturday",9207,TRUE
2005,"September",25,"Sunday",8028,TRUE
2005,"September",26,"Monday",12952,FALSE
2005,"September",27,"Tuesday",13955,FALSE
2005,"September",28,"Wednesday",13785,FALSE
2005,"September",29,"Thursday",13540,FALSE
2005,"September",30,"Friday",13454,FALSE
2005,"October",1,"Saturday",8820,TRUE
2005,"October",2,"Sunday",7841,TRUE
2005,"October",3,"Monday",12816,FALSE
2005,"October",4,"Tuesday",13449,FALSE
2005,"October",5,"Wednesday",13488,FALSE
2005,"October",6,"Thursday",13552,FALSE
2005,"October",7,"Friday",13056,FALSE
2005,"October",8,"Saturday",8846,TRUE
2005,"October",9,"Sunday",7508,TRUE
2005,"October",10,"Monday",12298,FALSE
2005,"October",11,"Tuesday",13256,FALSE
2005,"October",12,"Wednesday",13191,FALSE
2005,"October",13,"Thursday",12922,FALSE
2005,"October",14,"Friday",13087,FALSE
2005,"October",15,"Saturday",8733,TRUE
2005,"October",16,"Sunday",7432,TRUE
2005,"October",17,"Monday",12230,FALSE
2005,"October",18,"Tuesday",13442,FALSE
2005,"October",19,"Wednesday",12932,FALSE
2005,"October",20,"Thursday",13267,FALSE
2005,"October",21,"Friday",12828,FALSE
2005,"October",22,"Saturday",8568,TRUE
2005,"October",23,"Sunday",7371,TRUE
2005,"October",24,"Monday",12012,FALSE
2005,"October",25,"Tuesday",13351,FALSE
2005,"October",26,"Wednesday",12798,FALSE
2005,"October",27,"Thursday",13273,FALSE
2005,"October",28,"Friday",12619,FALSE
2005,"October",29,"Saturday",8509,TRUE
2005,"October",30,"Sunday",7459,TRUE
2005,"October",31,"Monday",10207,FALSE
2005,"November",1,"Tuesday",13682,FALSE
2005,"November",2,"Wednesday",13275,FALSE
2005,"November",3,"Thursday",13284,FALSE
2005,"November",4,"Friday",12928,FALSE
2005,"November",5,"Saturday",8675,TRUE
2005,"November",6,"Sunday",7565,TRUE
2005,"November",7,"Monday",12176,FALSE
2005,"November",8,"Tuesday",13678,FALSE
2005,"November",9,"Wednesday",13208,FALSE
2005,"November",10,"Thursday",13227,FALSE
2005,"November",11,"Friday",12584,FALSE
2005,"November",12,"Saturday",8333,TRUE
2005,"November",13,"Sunday",7420,TRUE
2005,"November",14,"Monday",12164,FALSE
2005,"November",15,"Tuesday",13549,FALSE
2005,"November",16,"Wednesday",13113,FALSE
2005,"November",17,"Thursday",13280,FALSE
2005,"November",18,"Friday",13153,FALSE
2005,"November",19,"Saturday",8481,TRUE
2005,"November",20,"Sunday",7594,TRUE
2005,"November",21,"Monday",13399,FALSE
2005,"November",22,"Tuesday",14175,FALSE
2005,"November",23,"Wednesday",12202,FALSE
2005,"November",24,"Thursday",7267,FALSE
2005,"November",25,"Friday",9090,FALSE
2005,"November",26,"Saturday",7848,TRUE
2005,"November",27,"Sunday",7197,TRUE
2005,"November",28,"Monday",12716,FALSE
2005,"November",29,"Tuesday",13743,FALSE
2005,"November",30,"Wednesday",13176,FALSE
2005,"December",1,"Thursday",13210,FALSE
2005,"December",2,"Friday",12599,FALSE
2005,"December",3,"Saturday",8241,TRUE
2005,"December",4,"Sunday",7297,TRUE
2005,"December",5,"Monday",12106,FALSE
2005,"December",6,"Tuesday",13249,FALSE
2005,"December",7,"Wednesday",13017,FALSE
2005,"December",8,"Thursday",13048,FALSE
2005,"December",9,"Friday",12391,FALSE
2005,"December",10,"Saturday",8401,TRUE
2005,"December",11,"Sunday",7368,TRUE
2005,"December",12,"Monday",12494,FALSE
2005,"December",13,"Tuesday",13323,FALSE
2005,"December",14,"Wednesday",13768,FALSE
2005,"December",15,"Thursday",13586,FALSE
2005,"December",16,"Friday",13320,FALSE
2005,"December",17,"Saturday",8701,TRUE
2005,"December",18,"Sunday",7617,TRUE
2005,"December",19,"Monday",13410,FALSE
2005,"December",20,"Tuesday",14659,FALSE
2005,"December",21,"Wednesday",14159,FALSE
2005,"December",22,"Thursday",12877,FALSE
2005,"December",23,"Friday",10642,FALSE
2005,"December",24,"Saturday",7256,TRUE
2005,"December",25,"Sunday",6224,TRUE
2005,"December",26,"Monday",8505,FALSE
2005,"December",27,"Tuesday",13056,FALSE
2005,"December",28,"Wednesday",14381,FALSE
2005,"December",29,"Thursday",13972,FALSE
2005,"December",30,"Friday",13208,FALSE
2005,"December",31,"Saturday",8635,TRUE
2006,"January",1,"Sunday",7137,TRUE
2006,"January",2,"Monday",8198,FALSE
2006,"January",3,"Tuesday",11992,FALSE
2006,"January",4,"Wednesday",12966,FALSE
2006,"January",5,"Thursday",13117,FALSE
2006,"January",6,"Friday",13071,FALSE
2006,"January",7,"Saturday",8546,TRUE
2006,"January",8,"Sunday",7409,TRUE
2006,"January",9,"Monday",11809,FALSE
2006,"January",10,"Tuesday",12992,FALSE
2006,"January",11,"Wednesday",12844,FALSE
2006,"January",12,"Thursday",13309,FALSE
2006,"January",13,"Friday",11994,FALSE
2006,"January",14,"Saturday",8628,TRUE
2006,"January",15,"Sunday",7312,TRUE
2006,"January",16,"Monday",11477,FALSE
2006,"January",17,"Tuesday",13018,FALSE
2006,"January",18,"Wednesday",13079,FALSE
2006,"January",19,"Thursday",13125,FALSE
2006,"January",20,"Friday",13040,FALSE
2006,"January",21,"Saturday",8408,TRUE
2006,"January",22,"Sunday",7442,TRUE
2006,"January",23,"Monday",12102,FALSE
2006,"January",24,"Tuesday",12983,FALSE
2006,"January",25,"Wednesday",12911,FALSE
2006,"January",26,"Thursday",13044,FALSE
2006,"January",27,"Friday",12917,FALSE
2006,"January",28,"Saturday",8439,TRUE
2006,"January",29,"Sunday",7572,TRUE
2006,"January",30,"Monday",12150,FALSE
2006,"January",31,"Tuesday",12945,FALSE
2006,"February",1,"Wednesday",12960,FALSE
2006,"February",2,"Thursday",13231,FALSE
2006,"February",3,"Friday",13089,FALSE
2006,"February",4,"Saturday",8647,TRUE
2006,"February",5,"Sunday",7506,TRUE
2006,"February",6,"Monday",12302,FALSE
2006,"February",7,"Tuesday",13555,FALSE
2006,"February",8,"Wednesday",13057,FALSE
2006,"February",9,"Thursday",13232,FALSE
2006,"February",10,"Friday",13298,FALSE
2006,"February",11,"Saturday",8702,TRUE
2006,"February",12,"Sunday",7404,TRUE
2006,"February",13,"Monday",11955,FALSE
2006,"February",14,"Tuesday",13886,FALSE
2006,"February",15,"Wednesday",13424,FALSE
2006,"February",16,"Thursday",13303,FALSE
2006,"February",17,"Friday",13218,FALSE
2006,"February",18,"Saturday",8738,TRUE
2006,"February",19,"Sunday",7577,TRUE
2006,"February",20,"Monday",11466,FALSE
2006,"February",21,"Tuesday",13172,FALSE
2006,"February",22,"Wednesday",13341,FALSE
2006,"February",23,"Thursday",13280,FALSE
2006,"February",24,"Friday",12832,FALSE
2006,"February",25,"Saturday",8557,TRUE
2006,"February",26,"Sunday",7400,TRUE
2006,"February",27,"Monday",12080,FALSE
2006,"February",28,"Tuesday",13223,FALSE
2006,"March",1,"Wednesday",13422,FALSE
2006,"March",2,"Thursday",13210,FALSE
2006,"March",3,"Friday",13212,FALSE
2006,"March",4,"Saturday",8682,TRUE
2006,"March",5,"Sunday",7440,TRUE
2006,"March",6,"Monday",12361,FALSE
2006,"March",7,"Tuesday",13248,FALSE
2006,"March",8,"Wednesday",13427,FALSE
2006,"March",9,"Thursday",13305,FALSE
2006,"March",10,"Friday",13162,FALSE
2006,"March",11,"Saturday",8602,TRUE
2006,"March",12,"Sunday",7558,TRUE
2006,"March",13,"Monday",11742,FALSE
2006,"March",14,"Tuesday",13358,FALSE
2006,"March",15,"Wednesday",13183,FALSE
2006,"March",16,"Thursday",13125,FALSE
2006,"March",17,"Friday",13003,FALSE
2006,"March",18,"Saturday",8757,TRUE
2006,"March",19,"Sunday",7355,TRUE
2006,"March",20,"Monday",12335,FALSE
2006,"March",21,"Tuesday",13378,FALSE
2006,"March",22,"Wednesday",13027,FALSE
2006,"March",23,"Thursday",13042,FALSE
2006,"March",24,"Friday",12874,FALSE
2006,"March",25,"Saturday",8381,TRUE
2006,"March",26,"Sunday",7403,TRUE
2006,"March",27,"Monday",12095,FALSE
2006,"March",28,"Tuesday",13246,FALSE
2006,"March",29,"Wednesday",13114,FALSE
2006,"March",30,"Thursday",13067,FALSE
2006,"March",31,"Friday",12406,FALSE
2006,"April",1,"Saturday",8268,TRUE
2006,"April",2,"Sunday",7271,TRUE
2006,"April",3,"Monday",12398,FALSE
2006,"April",4,"Tuesday",13287,FALSE
2006,"April",5,"Wednesday",13348,FALSE
2006,"April",6,"Thursday",13069,FALSE
2006,"April",7,"Friday",12922,FALSE
2006,"April",8,"Saturday",8333,TRUE
2006,"April",9,"Sunday",7314,TRUE
2006,"April",10,"Monday",12233,FALSE
2006,"April",11,"Tuesday",13504,FALSE
2006,"April",12,"Wednesday",13120,FALSE
2006,"April",13,"Thursday",12853,FALSE
2006,"April",14,"Friday",12139,FALSE
2006,"April",15,"Saturday",8227,TRUE
2006,"April",16,"Sunday",7030,TRUE
2006,"April",17,"Monday",11897,FALSE
2006,"April",18,"Tuesday",13415,FALSE
2006,"April",19,"Wednesday",12979,FALSE
2006,"April",20,"Thursday",13157,FALSE
2006,"April",21,"Friday",12776,FALSE
2006,"April",22,"Saturday",8397,TRUE
2006,"April",23,"Sunday",7141,TRUE
2006,"April",24,"Monday",12164,FALSE
2006,"April",25,"Tuesday",13238,FALSE
2006,"April",26,"Wednesday",13011,FALSE
2006,"April",27,"Thursday",13120,FALSE
2006,"April",28,"Friday",12562,FALSE
2006,"April",29,"Saturday",8287,TRUE
2006,"April",30,"Sunday",7127,TRUE
2006,"May",1,"Monday",12248,FALSE
2006,"May",2,"Tuesday",13242,FALSE
2006,"May",3,"Wednesday",13059,FALSE
2006,"May",4,"Thursday",12941,FALSE
2006,"May",5,"Friday",12983,FALSE
2006,"May",6,"Saturday",8297,TRUE
2006,"May",7,"Sunday",7343,TRUE
2006,"May",8,"Monday",12355,FALSE
2006,"May",9,"Tuesday",13100,FALSE
2006,"May",10,"Wednesday",13079,FALSE
2006,"May",11,"Thursday",12921,FALSE
2006,"May",12,"Friday",12685,FALSE
2006,"May",13,"Saturday",8260,TRUE
2006,"May",14,"Sunday",7288,TRUE
2006,"May",15,"Monday",12476,FALSE
2006,"May",16,"Tuesday",13630,FALSE
2006,"May",17,"Wednesday",13444,FALSE
2006,"May",18,"Thursday",13274,FALSE
2006,"May",19,"Friday",12731,FALSE
2006,"May",20,"Saturday",8624,TRUE
2006,"May",21,"Sunday",7473,TRUE
2006,"May",22,"Monday",12775,FALSE
2006,"May",23,"Tuesday",13827,FALSE
2006,"May",24,"Wednesday",13544,FALSE
2006,"May",25,"Thursday",14074,FALSE
2006,"May",26,"Friday",13355,FALSE
2006,"May",27,"Saturday",8883,TRUE
2006,"May",28,"Sunday",7651,TRUE
2006,"May",29,"Monday",8099,FALSE
2006,"May",30,"Tuesday",13051,FALSE
2006,"May",31,"Wednesday",14189,FALSE
2006,"June",1,"Thursday",14257,FALSE
2006,"June",2,"Friday",13772,FALSE
2006,"June",3,"Saturday",8878,TRUE
2006,"June",4,"Sunday",7834,TRUE
2006,"June",5,"Monday",13004,FALSE
2006,"June",6,"Tuesday",11661,FALSE
2006,"June",7,"Wednesday",13693,FALSE
2006,"June",8,"Thursday",14137,FALSE
2006,"June",9,"Friday",13203,FALSE
2006,"June",10,"Saturday",8619,TRUE
2006,"June",11,"Sunday",7653,TRUE
2006,"June",12,"Monday",12652,FALSE
2006,"June",13,"Tuesday",13378,FALSE
2006,"June",14,"Wednesday",13800,FALSE
2006,"June",15,"Thursday",13765,FALSE
2006,"June",16,"Friday",13461,FALSE
2006,"June",17,"Saturday",8892,TRUE
2006,"June",18,"Sunday",7902,TRUE
2006,"June",19,"Monday",12869,FALSE
2006,"June",20,"Tuesday",14021,FALSE
2006,"June",21,"Wednesday",13586,FALSE
2006,"June",22,"Thursday",13722,FALSE
2006,"June",23,"Friday",13136,FALSE
2006,"June",24,"Saturday",8740,TRUE
2006,"June",25,"Sunday",7727,TRUE
2006,"June",26,"Monday",12660,FALSE
2006,"June",27,"Tuesday",14119,FALSE
2006,"June",28,"Wednesday",14246,FALSE
2006,"June",29,"Thursday",14218,FALSE
2006,"June",30,"Friday",14010,FALSE
2006,"July",1,"Saturday",9285,TRUE
2006,"July",2,"Sunday",7817,TRUE
2006,"July",3,"Monday",11867,FALSE
2006,"July",4,"Tuesday",9083,FALSE
2006,"July",5,"Wednesday",13124,FALSE
2006,"July",6,"Thursday",15007,FALSE
2006,"July",7,"Friday",14580,FALSE
2006,"July",8,"Saturday",9526,TRUE
2006,"July",9,"Sunday",8088,TRUE
2006,"July",10,"Monday",13306,FALSE
2006,"July",11,"Tuesday",14413,FALSE
2006,"July",12,"Wednesday",13919,FALSE
2006,"July",13,"Thursday",13926,FALSE
2006,"July",14,"Friday",14174,FALSE
2006,"July",15,"Saturday",9477,TRUE
2006,"July",16,"Sunday",8150,TRUE
2006,"July",17,"Monday",13454,FALSE
2006,"July",18,"Tuesday",14456,FALSE
2006,"July",19,"Wednesday",14019,FALSE
2006,"July",20,"Thursday",14239,FALSE
2006,"July",21,"Friday",14195,FALSE
2006,"July",22,"Saturday",9219,TRUE
2006,"July",23,"Sunday",8156,TRUE
2006,"July",24,"Monday",13075,FALSE
2006,"July",25,"Tuesday",14387,FALSE
2006,"July",26,"Wednesday",14093,FALSE
2006,"July",27,"Thursday",14270,FALSE
2006,"July",28,"Friday",13912,FALSE
2006,"July",29,"Saturday",9332,TRUE
2006,"July",30,"Sunday",8105,TRUE
2006,"July",31,"Monday",12791,FALSE
2006,"August",1,"Tuesday",14537,FALSE
2006,"August",2,"Wednesday",14114,FALSE
2006,"August",3,"Thursday",14093,FALSE
2006,"August",4,"Friday",13899,FALSE
2006,"August",5,"Saturday",9441,TRUE
2006,"August",6,"Sunday",7881,TRUE
2006,"August",7,"Monday",13112,FALSE
2006,"August",8,"Tuesday",14507,FALSE
2006,"August",9,"Wednesday",14277,FALSE
2006,"August",10,"Thursday",14331,FALSE
2006,"August",11,"Friday",13975,FALSE
2006,"August",12,"Saturday",9401,TRUE
2006,"August",13,"Sunday",7979,TRUE
2006,"August",14,"Monday",13313,FALSE
2006,"August",15,"Tuesday",14570,FALSE
2006,"August",16,"Wednesday",14330,FALSE
2006,"August",17,"Thursday",14355,FALSE
2006,"August",18,"Friday",13864,FALSE
2006,"August",19,"Saturday",9509,TRUE
2006,"August",20,"Sunday",8217,TRUE
2006,"August",21,"Monday",13236,FALSE
2006,"August",22,"Tuesday",14433,FALSE
2006,"August",23,"Wednesday",14360,FALSE
2006,"August",24,"Thursday",14109,FALSE
2006,"August",25,"Friday",13921,FALSE
2006,"August",26,"Saturday",9313,TRUE
2006,"August",27,"Sunday",8144,TRUE
2006,"August",28,"Monday",13433,FALSE
2006,"August",29,"Tuesday",14688,FALSE
2006,"August",30,"Wednesday",14466,FALSE
2006,"August",31,"Thursday",14391,FALSE
2006,"September",1,"Friday",14458,FALSE
2006,"September",2,"Saturday",9426,TRUE
2006,"September",3,"Sunday",8162,TRUE
2006,"September",4,"Monday",8298,FALSE
2006,"September",5,"Tuesday",13654,FALSE
2006,"September",6,"Wednesday",15391,FALSE
2006,"September",7,"Thursday",15454,FALSE
2006,"September",8,"Friday",15018,FALSE
2006,"September",9,"Saturday",9759,TRUE
2006,"September",10,"Sunday",8407,TRUE
2006,"September",11,"Monday",12868,FALSE
2006,"September",12,"Tuesday",15078,FALSE
2006,"September",13,"Wednesday",14769,FALSE
2006,"September",14,"Thursday",15099,FALSE
2006,"September",15,"Friday",14762,FALSE
2006,"September",16,"Saturday",9648,TRUE
2006,"September",17,"Sunday",8701,TRUE
2006,"September",18,"Monday",13958,FALSE
2006,"September",19,"Tuesday",15205,FALSE
2006,"September",20,"Wednesday",14850,FALSE
2006,"September",21,"Thursday",14965,FALSE
2006,"September",22,"Friday",14708,FALSE
2006,"September",23,"Saturday",9815,TRUE
2006,"September",24,"Sunday",8371,TRUE
2006,"September",25,"Monday",13740,FALSE
2006,"September",26,"Tuesday",14912,FALSE
2006,"September",27,"Wednesday",14465,FALSE
2006,"September",28,"Thursday",14281,FALSE
2006,"September",29,"Friday",13828,FALSE
2006,"September",30,"Saturday",9154,TRUE
2006,"October",1,"Sunday",8263,TRUE
2006,"October",2,"Monday",13109,FALSE
2006,"October",3,"Tuesday",14550,FALSE
2006,"October",4,"Wednesday",14214,FALSE
2006,"October",5,"Thursday",14212,FALSE
2006,"October",6,"Friday",13829,FALSE
2006,"October",7,"Saturday",9015,TRUE
2006,"October",8,"Sunday",7940,TRUE
2006,"October",9,"Monday",12796,FALSE
2006,"October",10,"Tuesday",14480,FALSE
2006,"October",11,"Wednesday",14086,FALSE
2006,"October",12,"Thursday",13985,FALSE
2006,"October",13,"Friday",12628,FALSE
2006,"October",14,"Saturday",8804,TRUE
2006,"October",15,"Sunday",7757,TRUE
2006,"October",16,"Monday",12873,FALSE
2006,"October",17,"Tuesday",14304,FALSE
2006,"October",18,"Wednesday",13877,FALSE
2006,"October",19,"Thursday",13648,FALSE
2006,"October",20,"Friday",13327,FALSE
2006,"October",21,"Saturday",8803,TRUE
2006,"October",22,"Sunday",7805,TRUE
2006,"October",23,"Monday",12836,FALSE
2006,"October",24,"Tuesday",14153,FALSE
2006,"October",25,"Wednesday",13751,FALSE
2006,"October",26,"Thursday",13974,FALSE
2006,"October",27,"Friday",13374,FALSE
2006,"October",28,"Saturday",8789,TRUE
2006,"October",29,"Sunday",7974,TRUE
2006,"October",30,"Monday",12465,FALSE
2006,"October",31,"Tuesday",12064,FALSE
2006,"November",1,"Wednesday",13969,FALSE
2006,"November",2,"Thursday",13920,FALSE
2006,"November",3,"Friday",13589,FALSE
2006,"November",4,"Saturday",8787,TRUE
2006,"November",5,"Sunday",7957,TRUE
2006,"November",6,"Monday",12893,FALSE
2006,"November",7,"Tuesday",13779,FALSE
2006,"November",8,"Wednesday",13798,FALSE
2006,"November",9,"Thursday",13783,FALSE
2006,"November",10,"Friday",13571,FALSE
2006,"November",11,"Saturday",8807,TRUE
2006,"November",12,"Sunday",7650,TRUE
2006,"November",13,"Monday",12546,FALSE
2006,"November",14,"Tuesday",14229,FALSE
2006,"November",15,"Wednesday",13881,FALSE
2006,"November",16,"Thursday",14073,FALSE
2006,"November",17,"Friday",14158,FALSE
2006,"November",18,"Saturday",8844,TRUE
2006,"November",19,"Sunday",7577,TRUE
2006,"November",20,"Monday",14053,FALSE
2006,"November",21,"Tuesday",14835,FALSE
2006,"November",22,"Wednesday",13181,FALSE
2006,"November",23,"Thursday",7521,FALSE
2006,"November",24,"Friday",9640,FALSE
2006,"November",25,"Saturday",8217,TRUE
2006,"November",26,"Sunday",7585,TRUE
2006,"November",27,"Monday",13150,FALSE
2006,"November",28,"Tuesday",14575,FALSE
2006,"November",29,"Wednesday",13997,FALSE
2006,"November",30,"Thursday",13411,FALSE
2006,"December",1,"Friday",13451,FALSE
2006,"December",2,"Saturday",8740,TRUE
2006,"December",3,"Sunday",7607,TRUE
2006,"December",4,"Monday",12498,FALSE
2006,"December",5,"Tuesday",13859,FALSE
2006,"December",6,"Wednesday",13840,FALSE
2006,"December",7,"Thursday",13619,FALSE
2006,"December",8,"Friday",12945,FALSE
2006,"December",9,"Saturday",8769,TRUE
2006,"December",10,"Sunday",7520,TRUE
2006,"December",11,"Monday",12803,FALSE
2006,"December",12,"Tuesday",14301,FALSE
2006,"December",13,"Wednesday",13794,FALSE
2006,"December",14,"Thursday",13993,FALSE
2006,"December",15,"Friday",13489,FALSE
2006,"December",16,"Saturday",9012,TRUE
2006,"December",17,"Sunday",7741,TRUE
2006,"December",18,"Monday",13597,FALSE
2006,"December",19,"Tuesday",14900,FALSE
2006,"December",20,"Wednesday",14900,FALSE
2006,"December",21,"Thursday",14452,FALSE
2006,"December",22,"Friday",12998,FALSE
2006,"December",23,"Saturday",8318,TRUE
2006,"December",24,"Sunday",6708,TRUE
2006,"December",25,"Monday",6409,FALSE
2006,"December",26,"Tuesday",11087,FALSE
2006,"December",27,"Wednesday",14795,FALSE
2006,"December",28,"Thursday",14997,FALSE
2006,"December",29,"Friday",14402,FALSE
2006,"December",30,"Saturday",9498,TRUE
2006,"December",31,"Sunday",7569,TRUE
2007,"January",1,"Monday",7322,FALSE
2007,"January",2,"Tuesday",11807,FALSE
2007,"January",3,"Wednesday",13687,FALSE
2007,"January",4,"Thursday",13564,FALSE
2007,"January",5,"Friday",13960,FALSE
2007,"January",6,"Saturday",8865,TRUE
2007,"January",7,"Sunday",7580,TRUE
2007,"January",8,"Monday",12315,FALSE
2007,"January",9,"Tuesday",13237,FALSE
2007,"January",10,"Wednesday",13264,FALSE
2007,"January",11,"Thursday",13517,FALSE
2007,"January",12,"Friday",13400,FALSE
2007,"January",13,"Saturday",8670,TRUE
2007,"January",14,"Sunday",7653,TRUE
2007,"January",15,"Monday",11820,FALSE
2007,"January",16,"Tuesday",12825,FALSE
2007,"January",17,"Wednesday",13244,FALSE
2007,"January",18,"Thursday",13495,FALSE
2007,"January",19,"Friday",12921,FALSE
2007,"January",20,"Saturday",8600,TRUE
2007,"January",21,"Sunday",7563,TRUE
2007,"January",22,"Monday",12454,FALSE
2007,"January",23,"Tuesday",13418,FALSE
2007,"January",24,"Wednesday",13320,FALSE
2007,"January",25,"Thursday",13448,FALSE
2007,"January",26,"Friday",13110,FALSE
2007,"January",27,"Saturday",8633,TRUE
2007,"January",28,"Sunday",7633,TRUE
2007,"January",29,"Monday",12402,FALSE
2007,"January",30,"Tuesday",13486,FALSE
2007,"January",31,"Wednesday",13308,FALSE
2007,"February",1,"Thursday",13557,FALSE
2007,"February",2,"Friday",13305,FALSE
2007,"February",3,"Saturday",8821,TRUE
2007,"February",4,"Sunday",7628,TRUE
2007,"February",5,"Monday",12369,FALSE
2007,"February",6,"Tuesday",13495,FALSE
2007,"February",7,"Wednesday",13466,FALSE
